Wall time,Step,Value
1565941680.5626342,333,0.5950279831886292
1565944115.8943212,339,0.6267393231391907
1565944919.5995817,341,0.5997888445854187
1565946132.2845306,344,0.5995255708694458
1565946534.9266105,345,0.596259593963623
1565947340.2793782,347,0.611475944519043
1565947742.1173086,348,0.6166942119598389
1565949751.6240644,353,0.5963241457939148
1565950149.686874,354,0.5970511436462402
1565950954.5919938,356,0.5988831520080566
1565951774.6101046,358,0.5840790271759033
1565952178.0378525,359,0.6072440147399902
1565952583.7728398,360,0.588902473449707
1565953791.4351063,363,0.594889223575592
1565954195.5037818,364,0.6038557291030884
1565955416.530529,367,0.5741418600082397
1565955821.6608782,368,0.5666260719299316
1565956639.4045403,370,0.5851585865020752
1565957043.824922,371,0.5882143974304199
1565957848.3294525,373,0.6009355187416077
1565959462.716924,377,0.612744927406311
1565959862.6588373,378,0.6024609208106995
1565960262.7596612,379,0.6097867488861084
1565961061.061494,381,0.5873699188232422
1565961456.9817903,382,0.5965946316719055
1565963071.308141,386,0.5630791783332825
1565963469.2228305,387,0.6188851594924927
1565963869.151953,388,0.56076979637146
1565964673.3763633,390,0.6067466735839844
1565965075.0928874,391,0.5846256017684937
1565965477.197247,392,0.568591833114624
1565965873.340691,393,0.5938370227813721
1565969519.446442,402,0.5839673280715942
1565969925.0712748,403,0.5918142795562744
1565971986.3869207,408,0.5616596937179565
1565974829.9633377,415,0.5895321369171143
1565975238.5164115,416,0.5787310600280762
1565976860.6323621,420,0.6071233749389648
1565977264.6988342,421,0.5940510034561157
1565977666.5529394,422,0.5654569864273071
1565978472.2889934,424,0.5820615291595459
1565979297.880439,426,0.596967339515686
1565980922.3190963,430,0.5732126235961914
1565984566.1593547,439,0.5887064933776855
1565984968.8783233,440,0.6334317922592163
1565985368.9945507,441,0.5815703868865967
1565985775.5762959,442,0.6094634532928467
1565986594.0251756,444,0.6192474365234375
1565986999.7035973,445,0.5960416793823242
1565988209.6767154,448,0.6057289242744446
1565989415.9571419,451,0.60899817943573
1565992291.1929297,458,0.5774697065353394
1565992707.5419393,459,0.5905354022979736
1565993124.9765708,460,0.5802427530288696
1565993544.4870884,461,0.5770617723464966
1565994392.7429848,463,0.5903153419494629
1565994813.2498982,464,0.5805942416191101
1565996072.65769,467,0.5924886465072632
1565996492.0414443,468,0.582252025604248
1565996913.6519408,469,0.5701991319656372
1565997758.0978627,471,0.5793746709823608
1565998602.2727947,473,0.5411302447319031
1565999021.3138835,474,0.563178300857544
1566000701.1360955,478,0.591938853263855
1566003609.553454,485,0.5682187676429749
1566004898.8967621,488,0.5601984858512878
1566005316.436339,489,0.5758180618286133
1566006155.165329,491,0.5556581616401672
1566007015.913619,493,0.575595498085022
1566008275.5549781,496,0.573696494102478
1566012893.0931916,507,0.5654558539390564
1566014189.1380908,510,0.5679619312286377
1566014607.9004261,511,0.547091007232666
1566015024.7606235,512,0.5758981704711914
1566015883.1400917,514,0.5916863083839417
1566016716.6841967,516,0.5798781514167786
1566017131.1278465,517,0.5992574691772461
1566017958.282099,519,0.6112213134765625
1566020036.225097,524,0.5590479969978333
1566020448.723184,525,0.6066264510154724
1566022939.1802726,531,0.5574200749397278
1566023782.1319506,533,0.6110652685165405
1566024203.7700074,534,0.5507166981697083
1566024629.3751352,535,0.5736050605773926
1566025044.7222269,536,0.5940589904785156
1566025460.861941,537,0.5912520885467529
1566025876.136977,538,0.5978403091430664
1566026298.507958,539,0.5615007281303406
1566026724.4584243,540,0.5699851512908936
1566027137.8158154,541,0.5857988595962524
1566027550.935788,542,0.5420717000961304
1566028378.0924957,544,0.5380103588104248
1566029622.8209825,547,0.5707915425300598
1566030036.3307788,548,0.5185465812683105
1566030450.3345277,549,0.584446907043457
1566031289.1885533,551,0.5996620059013367
1566032942.6068792,555,0.5893540978431702
1566033775.6487737,557,0.5849636793136597
1566034611.230516,559,0.5614569783210754
1566036279.4240494,563,0.6041796207427979
1566036698.5097282,564,0.5458661317825317
1566037114.9917662,565,0.5502839684486389
1566037950.6994152,567,0.5241931676864624
1566038786.6614573,569,0.5728833675384521
1566039621.2093675,571,0.5705162286758423
1566040451.187575,573,0.5556530952453613
1566040870.3084688,574,0.5378658771514893
1566042127.42399,577,0.5831514000892639
1566042959.9472315,579,0.5591663122177124
1566043379.3117,580,0.5743940472602844
1566043794.393626,581,0.5643202066421509
1566044214.3616054,582,0.5588523149490356
1566044629.561665,583,0.5764726400375366
1566045048.6255205,584,0.5660002827644348
1566045886.266643,586,0.5513982772827148
1566046303.8378456,587,0.5523418188095093
1566048401.6884792,592,0.5485908389091492
1566048825.7065248,593,0.5647016167640686
1566049651.804465,595,0.5473827123641968
1566050065.2608366,596,0.565982460975647
1566050478.9526558,597,0.555657148361206
1566051720.793548,600,0.5308623313903809
1566052543.748655,602,0.5793373584747314
1566053370.526627,604,0.5557534694671631
1566054202.9755037,606,0.5403452515602112
1566055038.2755728,608,0.5407582521438599
1566055872.4687424,610,0.538628339767456
1566056289.5533438,611,0.5469442009925842
1566056709.3123016,612,0.5934921503067017
1566057969.8980858,615,0.5403976440429688
1566059620.438221,619,0.6040559411048889
1566060032.0166743,620,0.5349363684654236
1566060858.4164364,622,0.5577942728996277
1566062104.845729,625,0.5485715270042419
1566063759.7445807,629,0.5360670685768127
1566065825.8181012,634,0.5749982595443726
1566068724.7283714,641,0.5698970556259155
1566069145.853633,642,0.5478428602218628
1566069968.365079,644,0.5738397240638733
1566070383.161137,645,0.5634642243385315
1566070796.9338398,646,0.5584915280342102
1566071208.6841087,647,0.5332474708557129
1566071644.160939,648,0.5625597238540649
1566072075.9709778,649,0.5391845703125
1566072934.8835917,651,0.576891303062439
1566073359.9775558,652,0.5402708053588867
1566075053.1825175,656,0.5531988143920898
1566075474.6292362,657,0.5526815056800842
1566076335.9323184,659,0.5818718075752258
1566077191.6440027,661,0.5504941940307617
1566078458.8128123,664,0.5930945873260498
1566079313.4756875,666,0.5434509515762329
1566079734.8707578,667,0.5507384538650513
1566080155.9931536,668,0.5128140449523926
1566081422.7345319,671,0.5276572108268738
1566081845.624798,672,0.5647900104522705
1566082274.400194,673,0.546311616897583
1566082700.761612,674,0.535927414894104
1566083122.7264047,675,0.5269914865493774
1566083961.3630211,677,0.5764158964157104
1566084382.1087162,678,0.5510313510894775
1566084800.0848587,679,0.5770492553710938
1566085650.264677,681,0.502595067024231
1566086080.1188977,682,0.5597529411315918
1566086509.3373027,683,0.5624668598175049
1566086936.7477012,684,0.5681034326553345
1566087364.343856,685,0.5907433032989502
1566087791.0651088,686,0.5511442422866821
1566088637.8599598,688,0.5446662902832031
1566089059.9252124,689,0.5551435351371765
1566090327.7965446,692,0.5543909072875977
1566092005.062053,696,0.5571722388267517
1566093264.895447,699,0.5469473600387573
1566093688.8320522,700,0.5300828218460083
1566094111.5342472,701,0.544316291809082
1566094956.6078475,703,0.5438057780265808
1566095805.0739934,705,0.5780725479125977
1566096253.8615766,706,0.5450656414031982
1566097092.5263085,708,0.5471966862678528
1566097973.3163655,710,0.5368190407752991
1566099672.0767815,714,0.5557079315185547
1566101358.2918382,718,0.5550554394721985
1566101779.333566,719,0.5372028946876526
1566102622.2840292,721,0.5241638422012329
1566103041.830711,722,0.5364325046539307
1566103458.3937774,723,0.529317319393158
1566103886.6584911,724,0.5428329110145569
1566104304.7594552,725,0.5280295014381409
1566104722.2614536,726,0.5313487648963928
1566105988.4223268,729,0.5565946102142334
1566106407.7679663,730,0.5416083335876465
1566108936.8285577,736,0.5166740417480469
1566109775.5545669,738,0.5541278123855591
1566110196.3314319,739,0.5334678292274475
1566110615.076847,740,0.5577740669250488
1566111035.0152416,741,0.5733746886253357
1566111891.1023893,743,0.5209558010101318
1566113154.818778,746,0.5760045647621155
1566113571.0609598,747,0.5321681499481201
1566114847.1687915,750,0.5342339277267456
1566115268.698335,751,0.520419716835022
1566115689.5046787,752,0.5667771100997925
1566116534.5809293,754,0.5472795963287354
1566117377.1983964,756,0.5635634660720825
1566118645.1571393,759,0.5439666509628296
1566119063.1362972,760,0.5339285135269165
1566119899.4643574,762,0.585019588470459
1566121164.3429468,765,0.5251539349555969
1566121582.7461236,766,0.5727438926696777
1566122000.0230737,767,0.5276163220405579
1566122838.0138557,769,0.5454033613204956
1566123257.0046477,770,0.49999701976776123
1566123680.4466388,771,0.5630835294723511
1566124514.515395,773,0.5615148544311523
1566124931.368399,774,0.5411659479141235
1566125345.6423974,775,0.5426486730575562
1566127433.4087217,780,0.5199262499809265
1566129099.2447176,784,0.5558929443359375
1566129516.3954818,785,0.552560567855835
1566130378.596991,787,0.5402923226356506
1566131208.6630325,789,0.5360478162765503
1566132051.7685168,791,0.5330756902694702
1566132471.0785544,792,0.5316610336303711
1566132894.7510526,793,0.5683234333992004
1566133309.5782804,794,0.5472928285598755
1566133727.1835647,795,0.5269321799278259
1566134145.4596775,796,0.5177410840988159
1566134980.0305035,798,0.5286288261413574
1566135815.3437362,800,0.5477169752120972
1566136652.4539454,802,0.5253011584281921
1566137910.3833942,805,0.5441556572914124
1566138747.589703,807,0.5266897082328796
1566139164.2611732,808,0.563861072063446
1566139579.1100042,809,0.5492270588874817
1566141248.1605616,813,0.6228070259094238
1566142077.3910646,815,0.5215122699737549
1566142493.597933,816,0.5571504831314087
1566143334.528688,818,0.4999088943004608
1566144594.278357,821,0.5350440740585327
1566146263.1833503,825,0.5358437299728394
1566147540.6554627,828,0.5350373983383179
1566148801.5699313,831,0.514277458190918
1566149221.423366,832,0.5695932507514954
1566150048.6751654,834,0.5419473648071289
1566150883.7116587,836,0.5390928983688354
1566151722.123774,838,0.5396151542663574
1566153805.0248625,843,0.5531673431396484
1566154631.5603182,845,0.5341763496398926
1566155052.2077003,846,0.5563051104545593
1566155473.120706,847,0.5225775241851807
1566155890.768055,848,0.5201332569122314
1566157144.0876553,851,0.5463939905166626
1566159646.015384,857,0.5299243927001953
1566160472.3954978,859,0.5080122947692871
1566160884.6685843,860,0.5154801607131958
1566161300.4729018,861,0.5326553583145142
1566161712.187229,862,0.5228040814399719
1566162129.4866624,863,0.5128046274185181
1566163785.8332336,867,0.5451607704162598
1566164620.2716472,869,0.5604309439659119
1566165036.529866,870,0.4988504648208618
1566166277.2769017,873,0.5275425910949707
1566166691.102407,874,0.49294763803482056
1566167107.219394,875,0.5320941209793091
1566167518.4370322,876,0.5215736627578735
1566167930.2108583,877,0.5360488891601562
1566168756.5870528,879,0.563750684261322
1566169170.207715,880,0.5685044527053833
1566169582.2520044,881,0.5427369475364685
1566169996.176953,882,0.5605987310409546
1566170825.087799,884,0.5431259274482727
1566172074.1595356,887,0.5084660053253174
1566172903.2230628,889,0.5290758013725281
1566173317.533594,890,0.5287184119224548
1566174153.0530896,892,0.5547091960906982
1566174574.8421717,893,0.5073981285095215
1566175821.5845184,896,0.505555272102356
1566177082.6332428,899,0.5363779067993164
1566177498.5573046,900,0.5116869807243347
1566180407.0966558,907,0.524688720703125
1566180819.2698083,908,0.5212538242340088
1566181232.4938326,909,0.5530693531036377
1566181645.205596,910,0.526668906211853
1566182060.9479623,911,0.5156657695770264
1566182480.5298533,912,0.518560528755188
1566182893.7661064,913,0.5395817756652832
1566183721.2333696,915,0.5279983282089233
1566184133.7165534,916,0.5403720140457153
1566184553.5222223,917,0.5432229042053223
1566185805.554348,920,0.5168889164924622
1566186221.9931128,921,0.5378592610359192
1566186634.9689746,922,0.5678352117538452
1566187051.1825585,923,0.5207583904266357
1566187882.2463937,925,0.5412312746047974
1566190388.901294,931,0.5119464993476868
1566190804.4850767,932,0.5237987041473389
1566192046.9098828,935,0.5408217906951904
1566194949.3827317,942,0.5127893686294556
1566196200.5731184,945,0.5222789645195007
1566197881.8015645,949,0.5542677640914917
1566199122.2268987,952,0.5515565872192383
1566199537.347796,953,0.5010268688201904
1566199952.9697313,954,0.5433185696601868
1566200800.3515544,956,0.5412054061889648
1566201210.678611,957,0.4984361529350281
1566201617.9991298,958,0.5336986780166626
1566202854.460842,961,0.540245771408081
1566203267.2608967,962,0.49567413330078125
1566204095.2780688,964,0.5563562512397766
1566204927.679344,966,0.5433095097541809
1566205345.1236362,967,0.4949207305908203
1566206180.4460459,969,0.5350593328475952
1566207010.1574774,971,0.51337730884552
1566207427.421684,972,0.5278024077415466
1566208256.8270113,974,0.5154651999473572
1566209084.5397727,976,0.5029285550117493
1566209497.6789358,977,0.5116863250732422
1566209919.586884,978,0.5344147086143494
1566210338.3992682,979,0.5273268818855286
1566211596.0905824,982,0.5364113450050354
1566212014.330541,983,0.5308202505111694
1566212425.0962453,984,0.522503137588501
1566213683.0890555,987,0.5366082191467285
1566214096.8972208,988,0.506894588470459
1566217445.0688891,996,0.5236562490463257
1566218695.2908344,999,0.5139674544334412
1566219111.521612,1000,0.525027334690094
1566219937.1638029,1002,0.5133969783782959
1566220771.6867836,1004,0.5399885177612305
1566221199.1512353,1005,0.5376939177513123
1566222442.7573442,1008,0.5366439819335938
1566222863.3486047,1009,0.5429642200469971
1566223709.924032,1011,0.5274641513824463
1566224130.7682757,1012,0.5113312005996704
1566224544.8749187,1013,0.5353996753692627
1566224956.6828735,1014,0.5338018536567688
1566226200.3877738,1017,0.48950743675231934
1566229508.944624,1025,0.4993498623371124
1566229916.727914,1026,0.5530023574829102
1566230327.5172327,1027,0.5147397518157959
1566231159.2915103,1029,0.5080466270446777
1566231987.4240718,1031,0.5164891481399536
1566232405.8845024,1032,0.5306086540222168
1566232819.7760422,1033,0.540246307849884
1566233654.3685546,1035,0.5135895013809204
1566234489.4957817,1037,0.5329416990280151
1566234909.1228256,1038,0.525669276714325
1566235327.7064161,1039,0.5116003751754761
1566236566.811506,1042,0.5316197276115417
1566236976.4415991,1043,0.5171071290969849
1566237389.4153206,1044,0.4969334006309509
1566239461.5102763,1049,0.4935593008995056
1566240318.3036137,1051,0.547536313533783
1566240732.753351,1052,0.533279538154602
1566241989.9677618,1055,0.532136857509613
1566242815.688444,1057,0.5315728783607483
1566245380.143973,1063,0.4984881579875946
1566245803.3264832,1064,0.4948244094848633
1566246656.8306406,1066,0.48049360513687134
1566247505.3047998,1068,0.52130126953125
1566249206.9990375,1072,0.5429324507713318
1566250055.8259168,1074,0.5269339084625244
1566250914.8088608,1076,0.5111792087554932
1566251772.1099076,1078,0.510031521320343
1566252638.3491075,1080,0.5155223608016968
1566253490.010869,1082,0.5256520509719849
1566253919.9239109,1083,0.5311139822006226
1566254373.4984362,1084,0.5370422005653381
1566254799.323046,1085,0.5054091811180115
1566255221.4194984,1086,0.5348256826400757
1566257771.4810996,1092,0.49643152952194214
1566258193.9513783,1093,0.5096409320831299
1566260722.9153528,1099,0.5249184370040894
1566261564.917826,1101,0.5405082106590271
1566262401.0442424,1103,0.4934328496456146
1566262818.668253,1104,0.53135085105896
1566263240.3459616,1105,0.5353686809539795
1566267012.9405956,1114,0.5400471687316895
1566267848.1114316,1116,0.529617965221405
1566269112.7420187,1119,0.5180749893188477
1566270393.3979297,1122,0.48718976974487305
1566270812.4425335,1123,0.5176664590835571
1566271646.840206,1125,0.5016285181045532
1566272065.1118186,1126,0.5139363408088684
1566272485.2556846,1127,0.5040738582611084
1566272907.1247208,1128,0.5102902054786682
1566273762.7819753,1130,0.523640513420105
1566274183.065595,1131,0.5648096203804016
1566275022.5358691,1133,0.5193551778793335
1566275443.8604667,1134,0.5258830785751343
1566275884.1255634,1135,0.5171948671340942
1566277159.3656907,1138,0.5239318609237671
1566277573.8179097,1139,0.4965333938598633
1566278402.0633016,1141,0.5090709924697876
1566281732.116329,1149,0.5381495356559753
1566282161.4550877,1150,0.4962257742881775
1566282596.006991,1151,0.5106621980667114
1566283023.8031085,1152,0.5187162756919861
1566284336.0175786,1155,0.5051611065864563
1566284757.4137452,1156,0.47801047563552856
1566285178.4120488,1157,0.4958944618701935
1566286445.239153,1160,0.49667784571647644
1566286867.437662,1161,0.5033191442489624
1566287294.1832535,1162,0.49093133211135864
1566288571.6377664,1165,0.5049777626991272
1566293658.6373353,1177,0.5413584113121033
1566294918.1835744,1180,0.5015251636505127
1566295762.494911,1182,0.5126482844352722
1566296183.18576,1183,0.49645906686782837
1566297040.3337035,1185,0.5032896995544434
1566297466.0688455,1186,0.502697765827179
1566298722.0033293,1189,0.4870927035808563
1566299972.0870218,1192,0.5120589137077332
1566300389.0284262,1193,0.5058186054229736
1566300804.1798115,1194,0.4925985336303711
1566301224.8999422,1195,0.48788976669311523
1566301642.8480902,1196,0.511178195476532
1566302059.248051,1197,0.49949508905410767
1566302474.2353883,1198,0.5219548940658569
1566302896.2062974,1199,0.5121774077415466
1566303743.687339,1201,0.5428922772407532
1566304572.7933931,1203,0.5573030710220337
1566304989.1803179,1204,0.5018008351325989
1566305822.1136935,1206,0.5431138277053833
1566306662.6253822,1208,0.517897367477417
1566307491.1056914,1210,0.500296413898468
1566307909.9550624,1211,0.51734459400177
1566308328.325619,1212,0.5075423121452332
1566308746.7294765,1213,0.4779950678348541
1566309164.1585329,1214,0.4971564710140228
1566309581.2142582,1215,0.48634642362594604
1566313356.8574014,1224,0.5215020775794983
1566313776.3750966,1225,0.5019197463989258
1566314626.6539643,1227,0.4841654300689697
1566315043.0556402,1228,0.5180821418762207
1566316713.6579056,1232,0.4954196810722351
1566317129.9201627,1233,0.4930011034011841
1566317546.1281319,1234,0.5027438998222351
1566318380.875829,1236,0.5541685223579407
1566319625.5800924,1239,0.5215119123458862
1566320881.9091747,1242,0.5151759386062622
1566321713.4852438,1244,0.5083855390548706
1566322553.7918596,1246,0.5353436470031738
1566322968.5521188,1247,0.48648154735565186
1566323796.7369583,1249,0.4930872321128845
1566324214.3988597,1250,0.5194677114486694
1566325460.09701,1253,0.4841090440750122
1566325874.259002,1254,0.4969721734523773
1566326289.946611,1255,0.5197492837905884
1566327135.5384378,1257,0.5270286798477173
1566327555.3879502,1258,0.5042440891265869
1566327983.3717916,1259,0.46009793877601624
1566328838.2143993,1261,0.5233420729637146
1566329267.7047443,1262,0.4866524934768677
1566329694.3459249,1263,0.5396207571029663
1566330120.3931592,1264,0.5145493745803833
1566330544.7314155,1265,0.4964333772659302
1566330980.2874372,1266,0.5026707649230957
1566333084.9983644,1271,0.4881439208984375
1566333507.4873888,1272,0.5241297483444214
1566334360.8376002,1274,0.5208903551101685
1566336050.5358868,1278,0.5198949575424194
1566336468.1269271,1279,0.5029565095901489
1566337310.4427803,1281,0.47090545296669006
1566338999.947493,1285,0.5047646164894104
1566339845.513062,1287,0.5114017724990845
1566340693.8303213,1289,0.488614022731781
1566341536.3510172,1291,0.5297447443008423
1566341959.8369863,1292,0.5074946880340576
1566342382.8671625,1293,0.5176268815994263
1566342811.0349927,1294,0.5367034077644348
1566343657.0513248,1296,0.5267131924629211
1566344916.0247014,1299,0.4944485127925873
1566345337.9368775,1300,0.5167105793952942
1566346181.2438407,1302,0.5127036571502686
1566346598.7865162,1303,0.5180479288101196
1566347016.5406315,1304,0.5025279521942139
1566347852.8061635,1306,0.5255361795425415
1566349546.842044,1310,0.5121515989303589
1566350385.1682737,1312,0.5343624353408813
1566350811.9571488,1313,0.500496506690979
1566351654.6565783,1315,0.5069238543510437
1566352070.242549,1316,0.518079400062561
1566353357.9693394,1319,0.48268890380859375
1566353781.850943,1320,0.5130823850631714
1566355858.5360265,1325,0.5047760009765625
1566356274.4585655,1326,0.511150062084198
1566356688.4421518,1327,0.4978678822517395
1566357104.946015,1328,0.47583669424057007
1566357949.2348828,1330,0.49301496148109436
1566358793.408698,1332,0.5226174592971802
1566359214.5173895,1333,0.48733675479888916
1566359636.058147,1334,0.5316620469093323
1566360052.029769,1335,0.5180186033248901
1566360470.1922114,1336,0.5148539543151855
1566360882.9782093,1337,0.5160516500473022
1566362139.0140958,1340,0.5160151124000549
1566363390.831718,1343,0.49824345111846924
1566364227.8953774,1345,0.5061376094818115
1566365478.436343,1348,0.49122077226638794
1566365893.3917034,1349,0.487181693315506
1566366307.8470488,1350,0.49498486518859863
1566366725.6152368,1351,0.4723467230796814
1566368390.3943555,1355,0.5198422074317932
1566370067.9914672,1359,0.49894043803215027
1566370906.1140728,1361,0.4911598563194275
1566371320.3937774,1362,0.5221777558326721
1566372990.6600056,1366,0.48525214195251465
1566373404.088875,1367,0.48793327808380127
1566374672.228604,1370,0.5335962772369385
1566375921.7325153,1373,0.5139259696006775
1566376749.8010647,1375,0.5251596570014954
1566377602.0924647,1377,0.5157557725906372
1566378018.735781,1378,0.49872127175331116
1566378438.130872,1379,0.49760380387306213
1566379677.93512,1382,0.4924834370613098
1566380507.002784,1384,0.5311450958251953
1566380920.0709708,1385,0.5181412100791931
1566381748.7598586,1387,0.5165364742279053
1566382165.9503474,1388,0.5566718578338623
1566382579.1631844,1389,0.5059237480163574
1566383421.3087754,1391,0.511877179145813
1566383842.1636798,1392,0.5198368430137634
1566385104.73019,1395,0.5145480036735535
1566387183.352147,1400,0.5254682302474976
1566392252.9700696,1412,0.4886353015899658
1566392711.3596084,1413,0.5022164583206177
1566393147.2744827,1414,0.4846455454826355
1566393571.79907,1415,0.49287331104278564
1566395255.8722246,1419,0.5393602848052979
1566396530.0077279,1422,0.485881507396698
1566396953.8286266,1423,0.5431473851203918
1566397787.6085706,1425,0.48499372601509094
1566398207.2293255,1426,0.4752156436443329
1566398630.157851,1427,0.48003125190734863
1566399047.5705907,1428,0.5059205293655396
1566400735.6267395,1432,0.49873435497283936
1566401153.7932713,1433,0.5011132955551147
1566401571.8171573,1434,0.5059913396835327
1566402422.5476856,1436,0.4916627109050751
1566402873.136661,1437,0.48188185691833496
1566403300.114321,1438,0.5182499885559082
1566404153.5585003,1440,0.512509822845459
1566404993.7264218,1442,0.4954783320426941
1566407555.9896438,1448,0.47198134660720825
1566408399.6830661,1450,0.531555712223053
1566410519.9238412,1455,0.47181984782218933
1566410941.3657033,1456,0.5078474283218384
1566414711.6404061,1465,0.48126837611198425
1566415130.7007937,1466,0.5025296807289124
1566416806.8781228,1470,0.5484986305236816
1566418509.6111772,1474,0.4955004155635834
