Wall time,Step,Value
1566006155.1697993,491,0.6013283729553223
1566007015.9204044,493,0.5675241947174072
1566008275.5622215,496,0.569019615650177
1566012893.095941,507,0.5826549530029297
1566014189.1419609,510,0.5873441696166992
1566014607.9016426,511,0.5763808488845825
1566015024.7634938,512,0.5739516019821167
1566015883.1434755,514,0.5720151662826538
1566016716.6864083,516,0.5788129568099976
1566017131.1291587,517,0.5445550680160522
1566017958.2850387,519,0.5462284088134766
1566020036.227566,524,0.5603480935096741
1566020448.726523,525,0.52911376953125
1566022939.1816645,531,0.5740349888801575
1566023782.1331067,533,0.5520365238189697
1566024203.771502,534,0.6361891031265259
1566024629.3775167,535,0.5959803462028503
1566025044.7234042,536,0.5556639432907104
1566025460.8662655,537,0.5410653352737427
1566025876.1381729,538,0.5596767663955688
1566026298.509159,539,0.5719829797744751
1566026724.4608116,540,0.5878392457962036
1566027137.8180392,541,0.577601432800293
1566027550.9376514,542,0.6018075942993164
1566028378.0996144,544,0.613214373588562
1566029622.825304,547,0.5765656232833862
1566030036.3327267,548,0.6180219650268555
1566030450.33782,549,0.546491265296936
1566031289.1897588,551,0.5446896553039551
1566032942.6151805,555,0.5591946840286255
1566033775.656819,557,0.5650635957717896
1566034611.2318883,559,0.5761696100234985
1566036279.4255083,563,0.5395989418029785
1566036698.512606,564,0.6093766689300537
1566037114.993007,565,0.5762914419174194
1566037950.7009692,567,0.6338934898376465
1566038786.6625617,569,0.5917233228683472
1566039621.2124195,571,0.5984394550323486
1566040451.1886928,573,0.5866857767105103
1566040870.3099558,574,0.6078418493270874
1566042127.4260476,577,0.5753481984138489
1566042959.9497004,579,0.6061570644378662
1566043379.3137212,580,0.5719223022460938
1566043794.40175,581,0.5978082418441772
1566044214.363523,582,0.5860044956207275
1566044629.5700586,583,0.569148063659668
1566045048.6270218,584,0.5751583576202393
1566045886.2734523,586,0.5577871799468994
1566046303.8400385,587,0.581100583076477
1566048401.6904047,592,0.5966793298721313
1566048825.7136223,593,0.5842100381851196
1566049651.806172,595,0.5774139165878296
1566050065.2622564,596,0.5987584590911865
1566050478.9541235,597,0.6044195890426636
1566051720.7965262,600,0.5938836336135864
1566052543.7501888,602,0.5590310096740723
1566053370.5278053,604,0.6105120778083801
1566054202.9766574,606,0.5868054628372192
1566055038.2766798,608,0.608267068862915
1566055872.4713292,610,0.6127208471298218
1566056289.5565073,611,0.6012308597564697
1566056709.3133636,612,0.5472304224967957
1566057969.8993165,615,0.6079447865486145
1566059620.4406722,619,0.5754342079162598
1566060032.0179746,620,0.6191510558128357
1566060858.4181888,622,0.5715428590774536
1566062104.8468537,625,0.5810111165046692
1566063759.7462013,629,0.6246002912521362
1566065825.8247542,634,0.6220583915710449
1566068724.7295926,641,0.5720186233520508
1566069145.8548803,642,0.6098648309707642
1566069968.3717523,644,0.5597337484359741
1566070383.1622715,645,0.5849400758743286
1566070796.9383893,646,0.5595495104789734
1566071208.6855829,647,0.6016947031021118
1566071644.162543,648,0.60101717710495
1566072075.9746206,649,0.6086832284927368
1566072934.8855922,651,0.5726560354232788
1566073359.9789073,652,0.6063405275344849
1566075053.184236,656,0.60191810131073
1566075474.6307511,657,0.6002321839332581
1566076335.9395278,659,0.5872510671615601
1566077191.6508455,661,0.60586017370224
1566078458.8208807,664,0.6114011406898499
1566079313.4778013,666,0.5718406438827515
1566079734.8733702,667,0.5741056203842163
1566080155.9949145,668,0.6528406143188477
1566081422.7359238,671,0.6403836607933044
1566081845.6260111,672,0.5854746103286743
1566082274.4016657,673,0.6021145582199097
1566082700.768849,674,0.6285884380340576
1566083122.734574,675,0.6457234621047974
1566083961.3652952,677,0.5594882965087891
1566084382.1099367,678,0.5859172344207764
1566084800.0861597,679,0.5854288339614868
1566085650.2659717,681,0.65595543384552
1566086080.12047,682,0.5855259299278259
1566086509.346131,683,0.5919328927993774
1566086936.7503638,684,0.5690900683403015
1566087364.3479288,685,0.5565465688705444
1566087791.066159,686,0.6108986139297485
1566088637.8619473,688,0.6083241105079651
1566089059.9345796,689,0.5933408737182617
1566090327.7992585,692,0.611061692237854
1566092005.0682228,696,0.6089029312133789
1566093264.8985586,699,0.589261531829834
1566093688.8348107,700,0.6042330265045166
1566094111.5355892,701,0.5992358922958374
1566094956.614986,703,0.6274099349975586
1566095805.07591,705,0.5669280290603638
1566096253.8632538,706,0.5986912846565247
1566097092.5275974,708,0.6174736618995667
1566097973.3175883,710,0.619615375995636
1566099672.084279,714,0.602981686592102
1566101358.2945535,718,0.5785313248634338
1566101779.3349562,719,0.6112531423568726
1566102622.2854548,721,0.6097906231880188
1566103041.8321333,722,0.6079630851745605
1566103458.3949575,723,0.6197023391723633
1566103886.6603935,724,0.6015561819076538
1566104304.7606719,725,0.6327378749847412
1566104722.262859,726,0.6471337080001831
1566105988.423838,729,0.5805497169494629
1566106407.7693305,730,0.5913138389587402
1566108936.8297617,736,0.6572717428207397
1566109775.5635495,738,0.5997082591056824
1566110196.3325775,739,0.6084400415420532
1566110615.0789676,740,0.5923134088516235
1566111035.0165467,741,0.5507528185844421
1566111891.1043708,743,0.6351335048675537
1566113154.8211553,746,0.5726974010467529
1566113571.0629892,747,0.572050929069519
1566114847.1706202,750,0.6402465105056763
1566115268.699707,751,0.652033269405365
1566115689.5078077,752,0.6166931986808777
1566116534.5850098,754,0.5966408252716064
1566117377.1997674,756,0.6001458168029785
1566118645.1584904,759,0.5915374159812927
1566119063.1375828,760,0.6117804050445557
1566119899.4664903,762,0.5798231363296509
1566121164.3472378,765,0.618094801902771
1566121582.747768,766,0.6015228033065796
1566122000.0244274,767,0.6393053531646729
1566122838.015052,769,0.6014536023139954
1566123257.005956,770,0.6364867687225342
1566123680.4490604,771,0.5678857564926147
1566124514.5167496,773,0.6247103214263916
1566124931.370375,774,0.6118483543395996
1566125345.6441774,775,0.593108057975769
1566127433.4102182,780,0.6271650791168213
1566129099.2485018,784,0.6019022464752197
1566129516.39663,785,0.6236249208450317
1566130378.5997672,787,0.5820436477661133
1566131208.6646957,789,0.5980509519577026
1566132051.7696233,791,0.6264128684997559
1566132471.0810542,792,0.6220433712005615
1566132894.7522006,793,0.5843693017959595
1566133309.5798836,794,0.6030476689338684
1566133727.1862564,795,0.6168381571769714
1566134145.4606707,796,0.6383397579193115
1566134980.0320752,798,0.6420490741729736
1566135815.3453436,800,0.596993088722229
1566136652.4556286,802,0.6259646415710449
1566137910.3859913,805,0.6073461771011353
1566138747.591306,807,0.6283880472183228
1566139164.2626257,808,0.6193270683288574
1566139579.1111486,809,0.6316678524017334
1566141248.1618757,813,0.5741605758666992
1566142077.3929684,815,0.6295992136001587
1566142493.5999005,816,0.587719202041626
1566143334.530401,818,0.6578342914581299
1566144594.2807837,821,0.5991662740707397
1566146263.1863086,825,0.6187875866889954
1566147540.6569207,828,0.5912699699401855
1566148801.5718193,831,0.6437759399414062
1566149221.4244304,832,0.5614849328994751
1566150048.6768634,834,0.5995911359786987
1566150883.7188644,836,0.6340049505233765
1566151722.1250937,838,0.6218506097793579
1566153805.026021,843,0.6284101605415344
1566154631.5614254,845,0.6063145399093628
1566155052.2091212,846,0.6070898771286011
1566155473.1222374,847,0.6311606168746948
1566155890.7691638,848,0.6618613004684448
1566157144.0893207,851,0.6120238304138184
1566159646.0168903,857,0.6283751726150513
1566160472.4032152,859,0.6502118110656738
1566160884.6765285,860,0.616055428981781
1566161300.4794116,861,0.6196329593658447
1566161712.1901922,862,0.6538785099983215
1566162129.4883761,863,0.6466637849807739
1566163785.834561,867,0.5962739586830139
1566164620.2735987,869,0.6278102397918701
1566165036.532066,870,0.6442294120788574
1566166277.2780404,873,0.6130884885787964
1566166691.1048088,874,0.6565099954605103
1566167107.220537,875,0.6304622292518616
1566167518.438193,876,0.639607310295105
1566167930.2126331,877,0.6405608654022217
1566168756.5892544,879,0.576117992401123
1566169170.2090607,880,0.5688682198524475
1566169582.2532132,881,0.6080569624900818
1566169996.1837494,882,0.6168667078018188
1566170825.0892115,884,0.6145192980766296
1566172074.1608307,887,0.6519151329994202
1566172903.2247214,889,0.6171033382415771
1566173317.5356214,890,0.6088747382164001
1566174153.0546484,892,0.5852031707763672
1566174574.843357,893,0.6376965045928955
1566175821.5858026,896,0.6474058628082275
1566177082.6347513,899,0.6221120357513428
1566177498.5585718,900,0.640587568283081
1566180407.0980232,907,0.6387083530426025
1566180819.2711985,908,0.6343441605567932
1566181232.4956975,909,0.6064522862434387
1566181645.2077749,910,0.6391717195510864
1566182060.9494755,911,0.6274467706680298
1566182480.539029,912,0.6415489912033081
1566182893.768839,913,0.6295899152755737
1566183721.2349658,915,0.6279222965240479
1566184133.7179582,916,0.625271201133728
1566184553.5235293,917,0.6179682016372681
1566185805.5575037,920,0.6323018074035645
1566186221.9958246,921,0.6055586338043213
1566186634.9705486,922,0.5809329152107239
1566187051.184211,923,0.6314406394958496
1566187882.2476895,925,0.6431256532669067
1566190388.9028902,931,0.6168258190155029
1566190804.488023,932,0.6226919293403625
1566192046.9110267,935,0.6409109830856323
1566194949.3842778,942,0.6379294395446777
1566196200.5759287,945,0.6273536682128906
1566197881.8046412,949,0.598577082157135
1566199122.2286358,952,0.6117167472839355
1566199537.3488915,953,0.6296442151069641
1566199952.9713547,954,0.6072090268135071
1566200800.3537648,956,0.625751256942749
1566201210.680528,957,0.6487410068511963
1566201618.0079045,958,0.6120976209640503
1566202854.4619434,961,0.6351860761642456
1566203267.2647738,962,0.6609385013580322
1566204095.2805028,964,0.5963934659957886
1566204927.68222,966,0.6207141280174255
1566205345.1272397,967,0.658674955368042
1566206180.449982,969,0.6409475803375244
1566207010.1591465,971,0.6298353672027588
1566207427.4240384,972,0.6371238231658936
1566208256.829675,974,0.6506115794181824
1566209084.540919,976,0.6404320001602173
1566209497.6806169,977,0.6169930100440979
1566209919.5897787,978,0.6031047105789185
1566210338.4005706,979,0.6489505767822266
1566211596.092215,982,0.6264453530311584
1566212014.3326004,983,0.6071245670318604
1566212425.0976186,984,0.647559404373169
1566213683.090506,987,0.6256320476531982
1566214096.899513,988,0.6565473079681396
1566217445.0700948,996,0.6143614649772644
1566218695.292413,999,0.6501515507698059
1566219111.5231218,1000,0.6084276437759399
1566219937.165651,1002,0.6178158521652222
1566220771.688369,1004,0.624172568321228
1566221199.1524322,1005,0.6270284652709961
1566222442.758776,1008,0.6372637152671814
1566222863.3498218,1009,0.6330933570861816
1566223709.9252365,1011,0.6169673204421997
1566224130.769664,1012,0.6418871879577637
1566224544.8762834,1013,0.6401307582855225
1566224956.6841357,1014,0.6209871172904968
1566226200.3911052,1017,0.6570479273796082
1566229508.9457235,1025,0.6585251688957214
1566229916.7292466,1026,0.6151356101036072
1566230327.5185277,1027,0.6533198952674866
1566231159.292895,1029,0.6414024829864502
1566231987.426982,1031,0.6601523160934448
1566232405.8871868,1032,0.6398036479949951
1566232819.778511,1033,0.6102112531661987
1566233654.3701854,1035,0.629997730255127
1566234489.4977946,1037,0.632981538772583
1566234909.1239767,1038,0.6344033479690552
1566235327.7084918,1039,0.6466624736785889
1566236566.8146167,1042,0.6106715798377991
1566236976.4435372,1043,0.6368817090988159
1566237389.4165576,1044,0.6657823324203491
1566239461.5120852,1049,0.6651758551597595
1566240318.305299,1051,0.6136882305145264
1566240732.7575138,1052,0.6047171354293823
1566241989.9692893,1055,0.636198878288269
1566242815.69,1057,0.620589017868042
1566245380.1452322,1063,0.6474087834358215
1566245803.334023,1064,0.644296407699585
1566246656.8338027,1066,0.6831719875335693
1566247505.306258,1068,0.6256948709487915
1566249207.0020547,1072,0.6342793703079224
1566250055.828672,1074,0.6220179796218872
1566250914.8173232,1076,0.6487138271331787
1566251772.113047,1078,0.679654598236084
1566252638.3508554,1080,0.6255563497543335
1566253490.0184748,1082,0.6144914627075195
1566253919.9250364,1083,0.6132375001907349
1566254373.5011024,1084,0.6410961151123047
1566254799.331411,1085,0.6537736654281616
1566255221.4206696,1086,0.6289026737213135
1566257771.4826677,1092,0.6574342250823975
1566258193.9525895,1093,0.6193961501121521
1566260722.9167464,1099,0.6408877968788147
1566261564.919062,1101,0.6251039505004883
1566262401.0461109,1103,0.6699683666229248
1566262818.6713476,1104,0.6343060731887817
1566263240.3470976,1105,0.6403452157974243
1566267012.9421217,1114,0.6103202700614929
1566267848.1127658,1116,0.6234087944030762
1566269112.7455056,1119,0.6395950317382812
1566270393.3991733,1122,0.6790988445281982
1566270812.449358,1123,0.6248881816864014
1566271646.8416276,1125,0.6397091150283813
1566272065.1190188,1126,0.6241509914398193
1566272485.2629015,1127,0.6464473009109497
1566272907.133094,1128,0.6438565254211426
1566273762.7890005,1130,0.6294447183609009
1566274183.0696292,1131,0.6006461381912231
1566275022.5372279,1133,0.6391265392303467
1566275443.861641,1134,0.6199777722358704
1566275884.1269634,1135,0.6459664106369019
1566277159.3728838,1138,0.616310715675354
1566277573.819288,1139,0.6415879726409912
1566278402.0644743,1141,0.6635379791259766
1566281732.1183846,1149,0.6416224241256714
1566282161.4657853,1150,0.6490013599395752
1566282596.0103805,1151,0.6350765228271484
1566283023.8050604,1152,0.634691059589386
1566284336.0204914,1155,0.6493899822235107
1566284757.4150171,1156,0.6658876538276672
1566285178.4149687,1157,0.6312119960784912
1566286445.2413855,1160,0.6454534530639648
1566286867.440347,1161,0.6529998779296875
1566287294.185656,1162,0.6503510475158691
1566288571.6396837,1165,0.6669856309890747
1566293658.6387417,1177,0.6252560615539551
1566294918.185535,1180,0.6483643651008606
1566295762.4962277,1182,0.6396100521087646
1566296183.1884859,1183,0.653805136680603
1566297040.336078,1185,0.6661586761474609
1566297466.071739,1186,0.6605583429336548
1566298722.0061703,1189,0.6824452877044678
1566299972.0881624,1192,0.6621671915054321
1566300389.0305097,1193,0.6389117240905762
1566300804.181143,1194,0.6586834192276001
1566301224.902836,1195,0.6695371866226196
1566301642.8509643,1196,0.6412901878356934
1566302059.2507908,1197,0.6485369205474854
1566302474.2384226,1198,0.6212807893753052
1566302896.2088327,1199,0.6475827693939209
1566303743.6889403,1201,0.6268742084503174
1566304572.7962465,1203,0.6027348637580872
1566304989.181897,1204,0.641025185585022
1566305822.1150088,1206,0.6338720321655273
1566306662.626523,1208,0.6199367046356201
1566307491.1078844,1210,0.6536626815795898
1566307909.956847,1211,0.644539475440979
1566308328.327579,1212,0.6654428243637085
1566308746.7324092,1213,0.655735969543457
1566309164.1621459,1214,0.6262776851654053
1566309581.2168481,1215,0.6517663598060608
1566313356.8596425,1224,0.6323708295822144
1566313776.3766391,1225,0.6243395805358887
1566314626.6556015,1227,0.6736006736755371
1566315043.0568945,1228,0.6501801013946533
1566316713.665592,1232,0.6539820432662964
1566317129.921754,1233,0.6451025009155273
1566317546.1304436,1234,0.6648914813995361
1566318380.8777127,1236,0.6289390325546265
1566319625.5876753,1239,0.6228039264678955
1566320881.9107993,1242,0.6294231414794922
1566321713.4865723,1244,0.6440873146057129
1566322553.793911,1246,0.6157410740852356
1566322968.5540671,1247,0.6714898347854614
1566323796.7382855,1249,0.6471033096313477
1566324214.4016225,1250,0.6328017115592957
1566325460.1002057,1253,0.6866449117660522
1566325874.260265,1254,0.6383605003356934
1566326289.9483008,1255,0.6296568512916565
1566327135.540097,1257,0.6480534672737122
1566327555.3905358,1258,0.6525911092758179
1566327983.3731167,1259,0.696122407913208
1566328838.21619,1261,0.6308833360671997
1566329267.7077322,1262,0.6431988477706909
1566329694.347156,1263,0.5844182372093201
1566330120.3944662,1264,0.6199696063995361
1566330544.7340078,1265,0.6688005328178406
1566330980.291247,1266,0.6761448979377747
1566333085.0080667,1271,0.6764142513275146
1566333507.4964197,1272,0.6579991579055786
1566334360.8390105,1274,0.6326617002487183
1566336050.541429,1278,0.6487199068069458
1566336468.128285,1279,0.6457121968269348
1566337310.443942,1281,0.6834924221038818
1566338999.948712,1285,0.6474879384040833
1566339845.5206578,1287,0.6413958072662354
1566340693.8334682,1289,0.6703670024871826
1566341536.352678,1291,0.6181159019470215
1566341959.8385777,1292,0.6476646661758423
1566342382.868884,1293,0.6410245895385742
1566342811.0368571,1294,0.628093957901001
1566343657.0528862,1296,0.638730525970459
1566344916.0315526,1299,0.6501357555389404
1566345337.9396973,1300,0.6300613880157471
1566346181.2463858,1302,0.662879228591919
1566346598.7887611,1303,0.668710470199585
1566347016.5428758,1304,0.6592068672180176
1566347852.807779,1306,0.6343899965286255
1566349546.8508854,1310,0.6494365930557251
1566350385.170117,1312,0.5996133685112
1566350811.9583774,1313,0.6659935116767883
1566351654.6576679,1315,0.6716984510421753
1566352070.2455614,1316,0.6297311782836914
1566353357.9706244,1319,0.6601035594940186
1566353781.8537333,1320,0.6494921445846558
1566355858.5375152,1325,0.6513447761535645
1566356274.4604087,1326,0.6395690441131592
1566356688.4436185,1327,0.6539945006370544
1566357104.9471724,1328,0.6704463958740234
1566357949.2375834,1330,0.6535191535949707
1566358793.4179618,1332,0.6401764154434204
1566359214.519716,1333,0.6677455902099609
1566359636.061191,1334,0.6452304720878601
1566360052.0309956,1335,0.6354436278343201
1566360470.1941879,1336,0.6445345282554626
1566360882.979492,1337,0.6119487881660461
1566362139.015824,1340,0.6511821150779724
1566363390.8342018,1343,0.636605978012085
1566364227.8992836,1345,0.6576608419418335
1566365478.4375966,1348,0.6508698463439941
1566365893.3929005,1349,0.6840535998344421
1566366307.851279,1350,0.6411294937133789
1566366725.6170478,1351,0.6869126558303833
1566368390.395627,1355,0.6454753279685974
1566370067.9988785,1359,0.6597684621810913
1566370906.1160998,1361,0.6483305096626282
1566371320.395249,1362,0.6376549601554871
1566372990.661477,1366,0.6808515787124634
1566373404.0900967,1367,0.6701760292053223
1566374672.2297423,1370,0.6108066439628601
1566375921.739323,1373,0.6331791877746582
1566376749.8083322,1375,0.6487663984298706
1566377602.0977364,1377,0.6419228315353394
1566378018.7435532,1378,0.6430696249008179
1566378438.132055,1379,0.6455525159835815
1566379677.942954,1382,0.670397937297821
1566380507.0055737,1384,0.6152651309967041
1566380920.072546,1385,0.6403470635414124
1566381748.7613888,1387,0.6497158408164978
1566382165.957888,1388,0.6086282730102539
1566382579.1698558,1389,0.6522605419158936
1566383421.3100781,1391,0.6527171730995178
1566383842.1660721,1392,0.6599885821342468
1566385104.733136,1395,0.6472495794296265
1566387183.359397,1400,0.6109204292297363
1566392252.9724708,1412,0.6573317646980286
1566392711.3613057,1413,0.6573944091796875
1566393147.2756948,1414,0.6708924770355225
1566393571.805742,1415,0.6635635495185852
1566395255.8793843,1419,0.6371121406555176
1566396530.0102575,1422,0.6613602638244629
1566396953.8314133,1423,0.5962395668029785
1566397787.6099527,1425,0.6845499277114868
1566398207.2321415,1426,0.6952558755874634
1566398630.1590874,1427,0.678237795829773
1566399047.577471,1428,0.6363052129745483
1566400735.6279864,1432,0.6858868598937988
1566401153.795479,1433,0.6501471996307373
1566401571.818579,1434,0.6357940435409546
1566402422.5551608,1436,0.6609575748443604
1566402873.1434677,1437,0.6860931515693665
1566403300.116935,1438,0.6631277799606323
1566404153.5675805,1440,0.6159785389900208
1566404993.7287776,1442,0.6674844622612
1566407555.9908948,1448,0.6965585350990295
1566408399.6910176,1450,0.6407136917114258
1566410519.9312904,1455,0.6955864429473877
1566410941.373019,1456,0.6510655879974365
1566414711.649158,1465,0.6673732995986938
1566415130.7074404,1466,0.6537418365478516
1566416806.8851254,1470,0.6203625798225403
